alpha,Kd_E_nM,Kd_T_nM,peak_EPT_nM,optimal_total_P_nM
10.0,1.9952623149688797,0.5011872336272724,93.51549757604671,101.0
10.0,2.511886431509581,0.5011872336272724,93.00749897188233,101.12201845430197
10.0,3.1622776601683795,0.5011872336272724,92.44085894861367,101.25892541179417
10.0,3.981071705534973,0.5011872336272724,91.80926752535983,101.41253754462275
10.0,5.011872336272725,0.5011872336272724,91.10585525869101,101.58489319246111
10.0,6.309573444801933,0.5011872336272724,90.3231760174488,101.77827941003892
10.0,7.943282347242818,0.5011872336272724,89.45319945499534,101.99526231496888
10.0,10.0,0.5011872336272724,88.48731684031615,102.23872113856834
10.0,12.589254117941675,0.5011872336272724,87.41636476522817,102.51188643150958
10.0,15.848931924611142,0.5011872336272724,86.23067221921372,102.81838293126445
10.0,19.952623149688808,0.5011872336272724,84.92013759930572,103.16227766016839
10.0,25.11886431509582,0.5011872336272724,83.47434336088257,103.54813389233576
10.0,31.622776601683793,0.5011872336272724,81.88271714346239,103.98107170553497
10.0,39.810717055349734,0.5011872336272724,80.13474920206467,104.46683592150963
10.0,50.11872336272725,0.5011872336272724,78.22027664964688,105.01187233627273
10.0,63.095734448019364,0.5011872336272724,76.12984508811753,105.62341325190349
10.0,79.43282347242821,0.5011872336272724,73.85515727601482,106.30957344480194
10.0,100.0,0.5011872336272724,71.38961601194082,107.07945784384138
10.0,125.89254117941675,0.5011872336272724,68.72896371634283,107.94328234724281
10.0,158.48931924611142,0.5011872336272724,65.87201345306353,108.91250938133746
10.0,199.52623149688807,0.5011872336272724,62.821454479684675,110.0
10.0,251.18864315095823,0.5011872336272724,59.584699117271455,111.22018454301964
10.0,316.22776601683796,0.5011872336272724,56.17471651668024,112.58925411794168
10.0,398.1071705534973,0.5011872336272724,52.61077349965793,114.12537544622754
10.0,501.18723362727246,0.5011872336272724,48.918975529533974,115.84893192461115
10.0,630.9573444801937,0.5011872336272724,45.13247702894192,117.78279410038924
10.0,794.3282347242822,0.5011872336272724,41.29121784074247,119.9526231496888
10.0,1000.0,0.5011872336272724,37.44105255744118,122.3872113856834
10.0,0.1,0.6309573444801934,96.5492389253629,100.25118864315095
10.0,0.12589254117941673,0.6309573444801934,96.43152165383215,100.28183829312644
10.0,0.15848931924611134,0.6309573444801934,96.29961311033001,100.31622776601684
10.0,0.19952623149688797,0.6309573444801934,96.1518261085484,100.35481338923357
10.0,0.251188643150958,0.6309573444801934,95.9862789985555,100.3981071705535
10.0,0.31622776601683794,0.6309573444801934,95.80087485238525,100.44668359215096
10.0,0.3981071705534973,0.6309573444801934,95.59327884820257,100.50118723362728
10.0,0.5011872336272724,0.6309573444801934,95.3608938177609,100.56234132519035
10.0,0.6309573444801934,0.6309573444801934,95.10083396260559,100.6309573444802
10.0,0.7943282347242815,0.6309573444801934,94.80989680071912,100.70794578438414
10.0,1.0,0.6309573444801934,94.48453348121191,100.79432823472428
10.0,1.2589254117941675,0.6309573444801934,94.12081770529937,100.89125093813375
10.0,1.584893192461114,0.6309573444801934,93.71441362327413,101.0
10.0,1.9952623149688797,0.6309573444801934,93.26054324676143,101.12201845430197
10.0,2.511886431509581,0.6309573444801934,92.75395413178131,101.25892541179417
10.0,3.1622776601683795,0.6309573444801934,92.18888836090623,101.41253754462275
10.0,3.981071705534973,0.6309573444801934,91.5590541932251,101.58489319246111
10.0,5.011872336272725,0.6309573444801934,90.85760217106294,101.77827941003892
10.0,6.309573444801933,0.6309573444801934,90.07710798512618,101.99526231496888
10.0,7.943282347242818,0.6309573444801934,89.20956501718051,102.23872113856834
10.0,10.0,0.6309573444801934,88.24639021172528,102.51188643150958
10.0,12.589254117941675,0.6309573444801934,87.17844778105346,102.81838293126445
10.0,15.848931924611142,0.6309573444801934,85.99609621880768,103.16227766016837
10.0,19.952623149688808,0.6309573444801934,84.68926516878304,103.54813389233576
10.0,25.11886431509582,0.6309573444801934,83.24756982913804,103.98107170553497
10.0,31.622776601683793,0.6309573444801934,81.66047169465901,104.46683592150963
10.0,39.810717055349734,0.6309573444801934,79.91749542989187,105.01187233627272
10.0,50.11872336272725,0.6309573444801934,78.00851233440446,105.62341325190349
10.0,63.095734448019364,0.6309573444801934,75.92410092749537,106.30957344480194
10.0,79.43282347242821,0.6309573444801934,73.65599424613376,107.07945784384138
10.0,100.0,0.6309573444801934,71.1976209806617,107.94328234724281
10.0,125.89254117941675,0.6309573444801934,68.54474288301996,108.91250938133746
10.0,158.48931924611142,0.6309573444801934,65.69618315925717,110.0
10.0,199.52623149688807,0.6309573444801934,62.65462894123669,111.22018454301963
10.0,251.18864315095823,0.6309573444801934,59.42747469413195,112.58925411794168
10.0,316.22776601683796,0.6309573444801934,56.027652294749736,114.12537544622754
10.0,398.1071705534973,0.6309573444801934,52.47436824519864,115.84893192461115
10.0,501.18723362727246,0.6309573444801934,48.79364152526115,117.78279410038922
10.0,630.9573444801937,0.6309573444801934,45.01851192817906,119.9526231496888
10.0,794.3282347242822,0.6309573444801934,41.18877645757965,122.38721138568341
10.0,1000.0,0.6309573444801934,37.35012135196549,125.1188643150958
10.0,0.1,0.7943282347242815,96.25382147059692,100.28183829312644
10.0,0.12589254117941673,0.7943282347242815,96.13646773304677,100.31622776601684
10.0,0.15848931924611134,0.7943282347242815,96.00496667431216,100.35481338923357
10.0,0.19952623149688797,0.7943282347242815,95.85763636552592,100.3981071705535
10.0,0.251188643150958,0.7943282347242815,95.69260102843592,100.44668359215096
10.0,0.31622776601683794,0.7943282347242815,95.50777028889073,100.50118723362728
10.0,0.3981071705534973,0.7943282347242815,95.30081663536316,100.56234132519035
10.0,0.5011872336272724,0.7943282347242815,95.06915104754728,100.6309573444802
10.0,0.6309573444801934,0.7943282347242815,94.80989680071912,100.70794578438414
10.0,0.7943282347242815,0.7943282347242815,94.51986150767077,100.79432823472428
10.0,1.0,0.7943282347242815,94.1955075357611,100.89125093813374
10.0,1.2589254117941675,0.7943282347242815,93.83292103701628,101.0
10.0,1.584893192461114,0.7943282347242815,93.42777996034846,101.12201845430197
10.0,1.9952623149688797,0.7943282347242815,92.97532158408977,101.25892541179417
10.0,2.511886431509581,0.7943282347242815,92.47031032267967,101.41253754462275
10.0,3.1622776601683795,0.7943282347242815,91.90700683332845,101.58489319246111
10.0,3.981071705534973,0.7943282347242815,91.27913978788939,101.77827941003892
10.0,5.011872336272725,0.7943282347242815,90.57988209410811,101.99526231496888
10.0,6.309573444801933,0.7943282347242815,89.80183386147843,102.23872113856834
10.0,7.943282347242818,0.7943282347242815,88.93701502227357,102.51188643150958
10.0,10.0,0.7943282347242815,87.976871248054,102.81838293126445
10.0,12.589254117941675,0.7943282347242815,86.91229765162993,103.16227766016837
10.0,15.848931924611142,0.7943282347242815,85.73368573121013,103.54813389233576
10.0,19.952623149688808,0.7943282347242815,84.43100008033944,103.98107170553497
10.0,25.11886431509582,0.7943282347242815,82.9938925150257,104.46683592150964
10.0,31.622776601683793,0.7943282347242815,81.41186238552237,105.01187233627272
10.0,39.810717055349734,0.7943282347242815,79.67447282336305,105.6234132519035
10.0,50.11872336272725,0.7943282347242815,77.77163333546274,106.30957344480193
10.0,63.095734448019364,0.7943282347242815,75.69395921655513,107.07945784384138
10.0,79.43282347242821,0.7943282347242815,73.43321731316142,107.94328234724281
10.0,100.0,0.7943282347242815,70.98286520284036,108.91250938133746
10.0,125.89254117941675,0.7943282347242815,68.33868617033944,110.0
10.0,158.48931924611142,0.7943282347242815,65.49951465972404,111.22018454301964
10.0,199.52623149688807,0.7943282347242815,62.46803530462008,112.58925411794168
10.0,251.18864315095823,0.7943282347242815,59.25162246770549,114.12537544622755
10.0,316.22776601683796,0.7943282347242815,55.86316620182471,115.84893192461114
10.0,398.1071705534973,0.7943282347242815,52.32180541801931,117.78279410038924
10.0,501.18723362727246,0.7943282347242815,48.653462265597305,119.9526231496888
10.0,630.9573444801937,0.7943282347242815,44.89104826966563,122.38721138568341
10.0,794.3282347242822,0.7943282347242815,41.07420067573644,125.1188643150958
10.0,1000.0,0.7943282347242815,37.24841750469328,128.18382931264455
10.0,0.1,1.0,95.92344384389139,100.31622776601684
10.0,0.12589254117941673,1.0,95.80649697571836,100.35481338923357
10.0,0.15848931924611134,1.0,95.67545197526958,100.3981071705535
10.0,0.19952623149688797,1.0,95.528632797432,100.44668359215096
10.0,0.251188643150958,1.0,95.36417023504815,100.50118723362728
10.0,0.31622776601683794,1.0,95.17998124835968,100.56234132519035
10.0,0.3981071705534973,1.0,94.97374650671311,100.6309573444802
10.0,0.5011872336272724,1.0,94.7428861079183,100.70794578438414
10.0,0.6309573444801934,1.0,94.48453348121191,100.79432823472428
10.0,0.7943282347242815,1.0,94.1955075357611,100.89125093813374
10.0,1.0,1.0,93.87228319217745,101.0
10.0,1.2589254117941675,1.0,93.51096053462717,101.12201845430197
10.0,1.584893192461114,1.0,93.10723295188254,101.25892541179417
10.0,1.9952623149688797,1.0,92.65635480428462,101.41253754462275
10.0,2.511886431509581,1.0,92.15310936856142,101.58489319246111
10.0,3.1622776601683795,1.0,91.59177808355443,101.77827941003892
10.0,3.981071705534973,1.0,90.96611245818262,101.99526231496888
10.0,5.011872336272725,1.0,90.26931042045007,102.23872113856834
10.0,6.309573444801933,1.0,89.49399939550409,102.51188643150958
10.0,7.943282347242818,1.0,88.63222901374286,102.81838293126445
10.0,10.0,1.0,87.67547707676545,103.16227766016837
10.0,12.589254117941675,1.0,86.61467325500047,103.54813389233576
10.0,15.848931924611142,1.0,85.44024595316559,103.98107170553497
10.0,19.952623149688808,1.0,84.14219884124952,104.46683592150964
10.0,25.11886431509582,1.0,82.71022467023825,105.01187233627272
10.0,31.622776601683793,1.0,81.13386510070883,105.62341325190349
10.0,39.810717055349734,1.0,79.40272624769754,106.30957344480194
10.0,50.11872336272725,1.0,77.50676029842086,107.07945784384138
10.0,63.095734448019364,1.0,75.43662361156238,107.94328234724281
10.0,79.43282347242821,1.0,73.18412076376916,108.91250938133746
10.0,100.0,1.0,70.74274153945113,110.0
10.0,125.89254117941675,1.0,68.10829318653741,111.22018454301964
10.0,158.48931924611142,1.0,65.27962258134151,112.58925411794168
10.0,199.52623149688807,1.0,62.259411413538004,114.12537544622754
10.0,251.18864315095823,1.0,59.05501140665538,115.84893192461114
10.0,316.22776601683796,1.0,55.679265685664305,117.78279410038922
10.0,398.1071705534973,1.0,52.151237436296555,119.95262314968879
10.0,501.18723362727246,1.0,48.4967404222768,122.3872113856834
10.0,630.9573444801937,1.0,44.74854268820938,125.1188643150958
10.0,794.3282347242822,1.0,40.94610286968424,128.18382931264455
10.0,1000.0,1.0,37.134708656434796,131.62277660168377
10.0,0.1,1.2589254117941675,95.55411786263686,100.35481338923357
10.0,0.12589254117941673,1.2589254117941675,95.43762622244148,100.3981071705535
10.0,0.15848931924611134,1.2589254117941675,95.30709148389977,100.44668359215096
10.0,0.19952623149688797,1.2589254117941675,95.16084418446066,100.50118723362728
10.0,0.251188643150958,1.2589254117941675,94.99702246841403,100.56234132519035
10.0,0.31622776601683794,1.2589254117941675,94.81355150127993,100.6309573444802
10.0,0.3981071705534973,1.2589254117941675,94.60812110453301,100.70794578438414
10.0,0.5011872336272724,1.2589254117941675,94.37816157644659,100.79432823472428
10.0,0.6309573444801934,1.2589254117941675,94.12081770529937,100.89125093813375
10.0,0.7943282347242815,1.2589254117941675,93.83292103701628,101.0
10.0,1.0,1.2589254117941675,93.51096053462717,101.12201845430197
10.0,1.2589254117941675,1.2589254117941675,93.15105186673489,101.25892541179417
10.0,1.584893192461114,1.2589254117941675,92.74890569252173,101.41253754462275
10.0,1.9952623149688797,1.2589254117941675,92.29979547888372,101.58489319246111
10.0,2.511886431509581,1.2589254117941675,91.79852559950648,101.77827941003892
10.0,3.1622776601683795,1.2589254117941675,91.2394007358267,101.99526231496888
10.0,3.981071705534973,1.2589254117941675,90.6161979368273,102.23872113856834
10.0,5.011872336272725,1.2589254117941675,89.92214311045632,102.51188643150958
10.0,6.309573444801933,1.2589254117941675,89.14989422658016,102.81838293126445
10.0,7.943282347242818,1.2589254117941675,88.29153412174435,103.16227766016839
10.0,10.0,1.2589254117941675,87.33857651952151,103.54813389233576
10.0,12.589254117941675,1.2589254117941675,86.28198972220605,103.98107170553497
10.0,15.848931924611142,1.2589254117941675,85.11224338697038,104.46683592150964
10.0,19.952623149688808,1.2589254117941675,83.819384855181,105.01187233627272
10.0,25.11886431509582,1.2589254117941675,82.39315261810495,105.6234132519035
10.0,31.622776601683793,1.2589254117941675,80.82313560314886,106.30957344480194
10.0,39.810717055349734,1.2589254117941675,79.09898793131626,107.07945784384138
10.0,50.11872336272725,1.2589254117941675,77.21070944079422,107.94328234724281
10.0,63.095734448019364,1.2589254117941675,75.14900231560672,108.91250938133746
10.0,79.43282347242821,1.2589254117941675,72.90571320972178,110.0
10.0,100.0,1.2589254117941675,70.47436778747702,111.22018454301964
10.0,125.89254117941675,1.2589254117941675,67.85079993763695,112.58925411794168
10.0,158.48931924611142,1.2589254117941675,65.0338702648603,114.12537544622754
10.0,199.52623149688807,1.2589254117941675,62.02625698047737,115.84893192461114
10.0,251.18864315095823,1.2589254117941675,58.83528630331192,117.78279410038924
10.0,316.22776601683796,1.2589254117941675,55.473748705912136,119.9526231496888
10.0,398.1071705534973,1.2589254117941675,51.96062255327347,122.3872113856834
10.0,501.18723362727246,1.2589254117941675,48.32160032731319,125.1188643150958
10.0,630.9573444801937,1.2589254117941675,44.58928963771382,128.18382931264455
10.0,794.3282347242822,1.2589254117941675,40.80294952333014,131.62277660168382
10.0,1000.0,1.2589254117941675,37.00763274896298,135.48133892335755
10.0,0.1,1.584893192461114,95.14143908880673,100.3981071705535
10.0,0.12589254117941673,1.584893192461114,95.0254566029495,100.44668359215096
10.0,0.15848931924611134,1.584893192461114,94.8954925703163,100.50118723362728
10.0,0.19952623149688797,1.584893192461114,94.74988489005237,100.56234132519035
10.0,0.251188643150958,1.584893192461114,94.5867799279245,100.6309573444802
10.0,0.31622776601683794,1.584893192461114,94.40411202566833,100.70794578438414
10.0,0.3981071705534973,1.584893192461114,94.1995812396871,100.79432823472428
10.0,0.5011872336272724,1.584893192461114,93.97062927532428,100.89125093813375
10.0,0.6309573444801934,1.584893192461114,93.71441362327413,101.0
10.0,0.7943282347242815,1.584893192461114,93.42777996034846,101.12201845430197
10.0,1.0,1.584893192461114,93.10723295188254,101.25892541179417
10.0,1.2589254117941675,1.584893192461114,92.74890569252173,101.41253754462275
10.0,1.584893192461114,1.584893192461114,92.34852815199831,101.58489319246111
10.0,1.9952623149688797,1.584893192461114,91.9013951599313,101.77827941003892
10.0,2.511886431509581,1.584893192461114,91.40233467707056,101.99526231496888
10.0,3.1622776601683795,1.584893192461114,90.8456773694358,102.23872113856834
10.0,3.981071705534973,1.584893192461114,90.22522883738208,102.51188643150958
10.0,5.011872336272725,1.584893192461114,89.53424626563525,102.81838293126445
10.0,6.309573444801933,1.584893192461114,88.76542176513065,103.16227766016839
10.0,7.943282347242818,1.584893192461114,87.91087528490911,103.54813389233576
10.0,10.0,1.584893192461114,86.96216069215563,103.98107170553497
10.0,12.589254117941675,1.584893192461114,85.9102894559005,104.46683592150964
10.0,15.848931924611142,1.584893192461114,84.74577732171697,105.01187233627272
10.0,19.952623149688808,1.584893192461114,83.45872041368308,105.62341325190349
10.0,25.11886431509582,1.584893192461114,82.03890830659837,106.30957344480194
10.0,31.622776601683793,1.584893192461114,80.47598270345637,107.07945784384138
10.0,39.810717055349734,1.584893192461114,78.75965130998787,107.94328234724281
10.0,50.11872336272725,1.584893192461114,76.87996713238326,108.91250938133746
10.0,63.095734448019364,1.584893192461114,74.82768345935996,110.0
10.0,79.43282347242821,1.584893192461114,72.59469383519958,111.22018454301964
10.0,100.0,1.584893192461114,70.17456386106186,112.58925411794168
10.0,125.89254117941675,1.584893192461114,67.56315700960548,114.12537544622755
10.0,158.48931924611142,1.584893192461114,64.75934901367643,115.84893192461115
10.0,199.52623149688807,1.584893192461114,61.765813964371404,117.78279410038924
10.0,251.18864315095823,1.584893192461114,58.58984933712985,119.9526231496888
10.0,316.22776601683796,1.584893192461114,55.244186532628625,122.3872113856834
10.0,398.1071705534973,1.584893192461114,51.747708930158076,125.1188643150958
10.0,501.18723362727246,1.584893192461114,48.12597334724244,128.18382931264455
10.0,630.9573444801937,1.584893192461114,44.41140807933954,131.62277660168382
10.0,794.3282347242822,1.584893192461114,40.643049228627994,135.48133892335755
10.0,1000.0,1.584893192461114,36.86568731359877,139.81071705534973
10.0,0.1,1.9952623149688797,94.68055364140227,100.44668359215096
10.0,0.12589254117941673,1.9952623149688797,94.56514039737091,100.50118723362728
10.0,0.15848931924611134,1.9952623149688797,94.43581441998738,100.56234132519035
10.0,0.19952623149688797,1.9952623149688797,94.29092183808096,100.6309573444802
10.0,0.251188643150958,1.9952623149688797,94.12861820811494,100.70794578438414
10.0,0.31622776601683794,1.9952623149688797,93.94684812963553,100.79432823472428
10.0,0.3981071705534973,1.9952623149688797,93.74332310013635,100.89125093813375
10.0,0.5011872336272724,1.9952623149688797,93.51549757604671,101.0
10.0,0.6309573444801934,1.9952623149688797,93.26054324676143,101.12201845430197
10.0,0.7943282347242815,1.9952623149688797,92.97532158408977,101.25892541179417
10.0,1.0,1.9952623149688797,92.65635480428462,101.41253754462275
10.0,1.2589254117941675,1.9952623149688797,92.29979547888372,101.58489319246111
10.0,1.584893192461114,1.9952623149688797,91.9013951599313,101.77827941003892
10.0,1.9952623149688797,1.9952623149688797,91.45647255186206,101.99526231496888
10.0,2.511886431509581,1.9952623149688797,90.9598819747767,102.23872113856834
10.0,3.1622776601683795,1.9952623149688797,90.40598313163726,102.51188643150958
10.0,3.981071705534973,1.9952623149688797,89.78861352589549,102.81838293126445
10.0,5.011872336272725,1.9952623149688797,89.10106528803202,103.16227766016837
10.0,6.309573444801933,1.9952623149688797,88.33606867166448,103.54813389233576
10.0,7.943282347242818,1.9952623149688797,87.48578508401316,103.98107170553497
10.0,10.0,1.9952623149688797,86.54181323123565,104.46683592150963
10.0,12.589254117941675,1.9952623149688797,85.4952127914965,105.01187233627272
10.0,15.848931924611142,1.9952623149688797,84.33655097426478,105.62341325190349
10.0,19.952623149688808,1.9952623149688797,83.0559783658453,106.30957344480194
10.0,25.11886431509582,1.9952623149688797,81.6433415591676,107.07945784384138
10.0,31.622776601683793,1.9952623149688797,80.08834114795297,107.94328234724281
10.0,39.810717055349734,1.9952623149688797,78.38074461137981,108.91250938133746
10.0,50.11872336272725,1.9952623149688797,76.51066423864509,110.0
10.0,63.095734448019364,1.9952623149688797,74.46891026797937,111.22018454301963
10.0,79.43282347242821,1.9952623149688797,72.24742845360238,112.58925411794168
10.0,100.0,1.9952623149688797,69.83982880524107,114.12537544622755
10.0,125.89254117941675,1.9952623149688797,67.24200760541841,115.84893192461114
10.0,158.48931924611142,1.9952623149688797,64.45285721845558,117.78279410038924
10.0,199.52623149688807,1.9952623149688797,61.47504684299951,119.9526231496888
10.0,251.18864315095823,1.9952623149688797,58.315841548990974,122.38721138568341
10.0,316.22776601683796,1.9952623149688797,54.98790646829976,125.1188643150958
10.0,398.1071705534973,1.9952623149688797,51.510018641041626,128.18382931264455
10.0,501.18723362727246,1.9952623149688797,47.907583193404285,131.6227766016838
10.0,630.9573444801937,1.9952623149688797,44.21282810503808,135.48133892335755
10.0,794.3282347242822,1.9952623149688797,40.46454061442385,139.81071705534976
10.0,1000.0,1.9952623149688797,36.70721868107043,144.66835921509633
10.0,0.1,2.511886431509581,94.1661252625335,100.50118723362728
10.0,0.12589254117941673,2.511886431509581,94.0513481525481,100.56234132519035
10.0,0.15848931924611134,2.511886431509581,93.92273520632979,100.6309573444802
10.0,0.19952623149688797,2.511886431509581,93.77864174847198,100.70794578438414
10.0,0.251188643150958,2.511886431509581,93.6172336048508,100.79432823472428
10.0,0.31622776601683794,2.511886431509581,93.43646683656452,100.89125093813375
10.0,0.3981071705534973,2.511886431509581,93.23406572451593,101.0
10.0,0.5011872336272724,2.511886431509581,93.00749897188233,101.12201845430197
10.0,0.6309573444801934,2.511886431509581,92.75395413178131,101.25892541179417
10.0,0.7943282347242815,2.511886431509581,92.47031032267967,101.41253754462275
10.0,1.0,2.511886431509581,92.15310936856142,101.58489319246111
10.0,1.2589254117941675,2.511886431509581,91.79852559950648,101.77827941003892
10.0,1.584893192461114,2.511886431509581,91.40233467707056,101.99526231496888
10.0,1.9952623149688797,2.511886431509581,90.9598819747767,102.23872113856834
10.0,2.511886431509581,2.511886431509581,90.46605125541913,102.51188643150958
10.0,3.1622776601683795,2.511886431509581,89.91523465330218,102.81838293126445
10.0,3.981071705534973,2.511886431509581,89.30130530173558,103.16227766016837
10.0,5.011872336272725,2.511886431509581,88.61759435577846,103.54813389233576
10.0,6.309573444801933,2.511886431509581,87.85687465948723,103.98107170553497
